"","items","support","transIdenticalToItemsets","count"
"574","{apple,ipad}",0.0002322340919647,30,30
"575","{ipad,pro}",0.000170305000774114,22,22
"576","{cheat,game}",0.000178046137172937,23,23
"577","{anti,cheat}",0.000278680910357641,36,36
"578","{kid,parent}",0.000201269546369407,26,26
"579","{aside,joke}",0.00020901068276823,27,27
"580","{5700xt,amd}",0.000193528409970584,25,25
"581","{aa,game}",0.000263198637559994,34,34
"582","{earth,flat}",0.00020901068276823,27,27
"583","{commercial,linus}",0.000216751819167054,28,28
"584","{problem,solve}",0.000363833410744697,47,47
"585","{linus,luke}",0.000201269546369407,26,26
"586","{luke,riley}",0.000170305000774114,22,22
"587","{3600,buy}",0.000294163183155287,38,38
"588","{3600,ryzen}",0.000387056819941167,50,50
"589","{jake,like}",0.000270939773958817,35,35
"590","{2nd,like}",0.000178046137172937,23,23
"591","{1st,gen}",0.000201269546369407,26,26
"592","{assistant,say}",0.000201269546369407,26,26
"593","{assistant,phone}",0.000239975228363524,31,31
"594","{assistant,google}",0.000851525003870568,110,110
"595","{linus,spoiler}",0.000286422046756464,37,37
"596","{spoiler,thank}",0.000170305000774114,22,22
"597","{spoiler,war}",0.000278680910357641,36,36
"598","{spoiler,star}",0.000286422046756464,37,37
"599","{pandemic,people}",0.00018578727357176,24,24
"600","{company,trillion}",0.000178046137172937,23,23
"601","{apple,trillion}",0.000263198637559994,34,34
"602","{dollar,trillion}",0.000239975228363524,31,31
"603","{delete,know}",0.000170305000774114,22,22
"604","{come,friday}",0.000216751819167054,28,28
"605","{black,friday}",0.000379315683542344,49,49
"606","{hi,linus}",0.000193528409970584,25,25
"607","{day,prime}",0.000178046137172937,23,23
"608","{amazon,prime}",0.00018578727357176,24,24
"609","{nvidia,rt}",0.00018578727357176,24,24
"610","{rt,rtx}",0.000201269546369407,26,26
"611","{ray,rt}",0.000170305000774114,22,22
"612","{rt,trace}",0.00018578727357176,24,24
"613","{apple,scan}",0.000294163183155287,38,38
"614","{phone,scan}",0.000239975228363524,31,31
"615","{section,video}",0.000216751819167054,28,28
"616","{comment,section}",0.000549620684316458,71,71
"617","{apple,macbook}",0.0002322340919647,30,30
"618","{laptop,macbook}",0.000170305000774114,22,22
"619","{macbook,pro}",0.00025545750116117,33,33
"620","{like,zoom}",0.000224492955565877,29,29
"621","{introduce,new}",0.000224492955565877,29,29
"622","{rtx,titan}",0.000239975228363524,31,31
"623","{360,like}",0.000178046137172937,23,23
"624","{360,xbox}",0.000294163183155287,38,38
"625","{like,subscribe}",0.000263198637559994,34,34
"626","{subscribe,video}",0.000178046137172937,23,23
"627","{subscribe,watch}",0.000170305000774114,22,22
"628","{channel,subscribe}",0.000340610001548227,44,44
"629","{120fps,like}",0.000193528409970584,25,25
"630","{120fps,game}",0.000270939773958817,35,35
"631","{120fps,run}",0.000170305000774114,22,22
"632","{120fps,xbox}",0.0002322340919647,30,30
"633","{120fps,4k}",0.000309645455952934,40,40
"634","{120fps,8k}",0.000541879547917634,70,70
"635","{1080p,120fps}",0.000193528409970584,25,25
"636","{amd,tsmc}",0.000239975228363524,31,31
"637","{intel,tsmc}",0.000332868865149404,43,43
"638","{chip,tsmc}",0.000201269546369407,26,26
"639","{nm,tsmc}",0.000286422046756464,37,37
"640","{delivery,like}",0.000178046137172937,23,23
"641","{delivery,good}",0.00018578727357176,24,24
"642","{knowledge,like}",0.000178046137172937,23,23
"643","{use,whatsapp}",0.000193528409970584,25,25
"644","{facebook,whatsapp}",0.000294163183155287,38,38
"645","{gpu,noctua}",0.000371574547143521,48,48
"646","{cool,noctua}",0.000239975228363524,31,31
"647","{fan,noctua}",0.000356092274345874,46,46
"648","{asus,noctua}",0.000193528409970584,25,25
"649","{color,noctua}",0.000170305000774114,22,22
"650","{cooler,noctua}",0.000170305000774114,22,22
"651","{electronic,fry}",0.000301904319554111,39,39
"652","{card,mine}",0.000193528409970584,25,25
"653","{mine,mining}",0.000201269546369407,26,26
"654","{crypto,mine}",0.000170305000774114,22,22
"655","{get,pulseway}",0.00101408886824586,131,131
"656","{linus,pulseway}",0.00191980182690819,248,248
"657","{pulseway,video}",0.000789595912679981,102,102
"658","{lol,pulseway}",0.000216751819167054,28,28
"659","{pulseway,watch}",0.00025545750116117,33,33
"660","{pulseway,see}",0.000317386592351757,41,41
"661","{ad,pulseway}",0.00179594364452702,232,232
"662","{add,pulseway}",0.000193528409970584,25,25
"663","{like,ur}",0.000178046137172937,23,23
"664","{nt,ur}",0.000170305000774114,22,22
"665","{dad,like}",0.000286422046756464,37,37
"666","{dad,linus}",0.00018578727357176,24,24
"667","{dad,riley}",0.000518656138721164,67,67
"668","{dad,joke}",0.000363833410744697,47,47
"669","{immediately,like}",0.00018578727357176,24,24
"670","{700,card}",0.000201269546369407,26,26
"671","{jedi,power}",0.000170305000774114,22,22
"672","{force,jedi}",0.000278680910357641,36,36
"673","{jedi,war}",0.000201269546369407,26,26
"674","{jedi,star}",0.000178046137172937,23,23
"675","{buy,retailer}",0.000201269546369407,26,26
"676","{gun,like}",0.00020901068276823,27,27
"677","{gun,linus}",0.000170305000774114,22,22
"678","{gun,laser}",0.000216751819167054,28,28
"679","{lg,like}",0.000239975228363524,31,31
"680","{lg,phone}",0.000263198637559994,34,34
"681","{lg,tv}",0.000170305000774114,22,22
"682","{final,space}",0.000247716364762347,32,32
"683","{hd,intel}",0.000239975228363524,31,31
"684","{am4,people}",0.000170305000774114,22,22
"685","{am4,amd}",0.000356092274345874,46,46
"686","{am4,intel}",0.000170305000774114,22,22
"687","{am4,support}",0.000278680910357641,36,36
"688","{2020,am4}",0.000170305000774114,22,22
"689","{am4,socket}",0.000239975228363524,31,31
"690","{integrate,intel}",0.000332868865149404,43,43
"691","{gpu,integrate}",0.000201269546369407,26,26
"692","{graphic,integrate}",0.000441244774732931,57,57
"693","{discount,riley}",0.000317386592351757,41,41
"694","{miss,opportunity}",0.000572844093512928,74,74
"695","{like,subscription}",0.000193528409970584,25,25
"696","{pay,subscription}",0.00018578727357176,24,24
"697","{ceo,company}",0.000170305000774114,22,22
"698","{doom,run}",0.000178046137172937,23,23
"699","{honey,linus}",0.00018578727357176,24,24
"700","{honey,work}",0.000332868865149404,43,43
"701","{honey,money}",0.000193528409970584,25,25
"702","{ad,honey}",0.000170305000774114,22,22
"703","{honey,save}",0.000270939773958817,35,35
"704","{like,writer}",0.000301904319554111,39,39
"705","{good,writer}",0.000193528409970584,25,25
"706","{new,writer}",0.000727666821489395,94,94
"707","{linus,writer}",0.00025545750116117,33,33
"708","{love,writer}",0.00020901068276823,27,27
"709","{uk,writer}",0.000178046137172937,23,23
"710","{power,watt}",0.00018578727357176,24,24
"711","{background,noise}",0.000294163183155287,38,38
"712","{noise,sad}",0.000170305000774114,22,22
"713","{buy,yesterday}",0.000170305000774114,22,22
"714","{get,yesterday}",0.000201269546369407,26,26
"715","{good,luck}",0.000812819321876451,105,105
"716","{buy,refund}",0.000464468183929401,60,60
"717","{get,refund}",0.000193528409970584,25,25
"718","{game,refund}",0.000332868865149404,43,43
"719","{nt,refund}",0.000170305000774114,22,22
"720","{linus,promote}",0.000170305000774114,22,22
"721","{lake,rocket}",0.000332868865149404,43,43
"722","{cross,platform}",0.00018578727357176,24,24
"723","{cooler,gpu}",0.000224492955565877,29,29
"724","{concept,like}",0.000201269546369407,26,26
"725","{coffee,like}",0.000193528409970584,25,25
"726","{coffee,linus}",0.000201269546369407,26,26
"727","{margin,profit}",0.000178046137172937,23,23
"728","{price,usd}",0.000193528409970584,25,25
"729","{amd,i9}",0.000201269546369407,26,26
"730","{i9,intel}",0.000340610001548227,44,44
"731","{i9,ryzen}",0.000193528409970584,25,25
"732","{core,i9}",0.000193528409970584,25,25
"733","{ltt,member}",0.000170305000774114,22,22
"734","{brother,like}",0.000178046137172937,23,23
"735","{big,brother}",0.000239975228363524,31,31
"736","{discord,like}",0.000178046137172937,23,23
"737","{discord,game}",0.000247716364762347,32,32
"738","{discord,use}",0.000170305000774114,22,22
"739","{discord,store}",0.000239975228363524,31,31
"740","{discord,steam}",0.000549620684316458,71,71
"741","{chat,discord}",0.000216751819167054,28,28
"742","{like,ll}",0.00018578727357176,24,24
"743","{ll,nt}",0.000201269546369407,26,26
"744","{galaxy,phone}",0.000216751819167054,28,28
"745","{galaxy,samsung}",0.000379315683542344,49,49
"746","{galaxy,note}",0.00018578727357176,24,24
"747","{like,mustache}",0.000340610001548227,44,44
"748","{look,mustache}",0.000487691593125871,63,63
"749","{mustache,riley}",0.000882489549465862,114,114
"750","{grow,mustache}",0.000170305000774114,22,22
"751","{3d,like}",0.000178046137172937,23,23
"752","{australian,like}",0.000193528409970584,25,25
"753","{australian,news}",0.000263198637559994,34,34
"754","{australian,facebook}",0.000278680910357641,36,36
"755","{australian,government}",0.000170305000774114,22,22
"756","{accent,australian}",0.000456727047530577,59,59
"757","{like,min}",0.000216751819167054,28,28
"758","{min,video}",0.00025545750116117,33,33
"759","{character,like}",0.000270939773958817,35,35
"760","{microsoft,surface}",0.000201269546369407,26,26
"761","{fold,like}",0.000170305000774114,22,22
"762","{fold,phone}",0.000456727047530577,59,59
"763","{huh,like}",0.000201269546369407,26,26
"764","{120,game}",0.000193528409970584,25,25
"765","{120,4k}",0.000178046137172937,23,23
"766","{120,fps}",0.000387056819941167,50,50
"767","{120,8k}",0.000309645455952934,40,40
"768","{good,period}",0.000178046137172937,23,23
"769","{19,covid}",0.000472209320328224,61,61
"770","{amd,vulnerability}",0.000216751819167054,28,28
"771","{intel,vulnerability}",0.000356092274345874,46,46
"772","{security,vulnerability}",0.000170305000774114,22,22
"773","{disney,war}",0.000332868865149404,43,43
"774","{disney,star}",0.000317386592351757,41,41
"775","{like,yvonne}",0.000363833410744697,47,47
"776","{good,yvonne}",0.00018578727357176,24,24
"777","{linus,yvonne}",0.000387056819941167,50,50
"778","{tech,yvonne}",0.00018578727357176,24,24
"779","{host,yvonne}",0.000286422046756464,37,37
"780","{film,like}",0.000201269546369407,26,26
"781","{bio,flash}",0.000170305000774114,22,22
"782","{1660,nvidia}",0.000216751819167054,28,28
"783","{1660,card}",0.00020901068276823,27,27
"784","{1660,super}",0.000325127728750581,42,42
"785","{1660,ti}",0.000309645455952934,40,40
"786","{1660,gtx}",0.000278680910357641,36,36
"787","{auto,like}",0.000170305000774114,22,22
"788","{hydrogen,linus}",0.000170305000774114,22,22
"789","{hydrogen,power}",0.000224492955565877,29,29
"790","{hydrogen,train}",0.000402539092738814,52,52
"791","{linus,pls}",0.000170305000774114,22,22
"792","{alexa,say}",0.000239975228363524,31,31
"793","{alexa,google}",0.000270939773958817,35,35
"794","{alexa,amazon}",0.000201269546369407,26,26
"795","{account,bank}",0.000224492955565877,29,29
"796","{improvement,like}",0.000170305000774114,22,22
"797","{development,game}",0.0002322340919647,30,30
"798","{buy,ebay}",0.000270939773958817,35,35
"799","{card,ebay}",0.00018578727357176,24,24
"800","{ebay,price}",0.00018578727357176,24,24
"801","{ebay,sell}",0.000224492955565877,29,29
"802","{ebay,scalper}",0.000178046137172937,23,23
"803","{crack,like}",0.0002322340919647,30,30
"804","{like,m1}",0.000170305000774114,22,22
"805","{apple,m1}",0.000503173865923518,65,65
"806","{chip,m1}",0.000263198637559994,34,34
"807","{arm,m1}",0.000201269546369407,26,26
"808","{m1,mac}",0.000178046137172937,23,23
"809","{like,spread}",0.000193528409970584,25,25
"810","{like,yo}",0.00025545750116117,33,33
"811","{linus,yo}",0.000201269546369407,26,26
"812","{amd,pricing}",0.000201269546369407,26,26
"813","{nvidia,pricing}",0.000170305000774114,22,22
"814","{price,pricing}",0.000170305000774114,22,22
"815","{like,tbh}",0.000263198637559994,34,34
"816","{amd,apu}",0.000332868865149404,43,43
"817","{apu,gpu}",0.000170305000774114,22,22
"818","{apu,ryzen}",0.000178046137172937,23,23
"819","{price,reasonable}",0.000371574547143521,48,48
"820","{like,netflix}",0.00020901068276823,27,27
"821","{game,netflix}",0.000170305000774114,22,22
"822","{netflix,watch}",0.000216751819167054,28,28
"823","{apple,lawsuit}",0.00020901068276823,27,27
"824","{get,tired}",0.0002322340919647,30,30
"825","{like,native}",0.000170305000774114,22,22
"826","{8k,native}",0.00018578727357176,24,24
"827","{native,speaker}",0.00018578727357176,24,24
"828","{like,location}",0.000178046137172937,23,23
"829","{know,location}",0.000170305000774114,22,22
"830","{like,tablet}",0.000170305000774114,22,22
"831","{phone,tablet}",0.000301904319554111,39,39
"832","{android,tablet}",0.000201269546369407,26,26
"833","{like,press}",0.000263198637559994,34,34
"834","{button,press}",0.00018578727357176,24,24
"835","{colton,like}",0.000418021365536461,54,54
"836","{colton,good}",0.00020901068276823,27,27
"837","{colton,linus}",0.00020901068276823,27,27
"838","{colton,think}",0.000201269546369407,26,26
"839","{colton,look}",0.00018578727357176,24,24
"840","{colton,riley}",0.000216751819167054,28,28
"841","{colton,fire}",0.000472209320328224,61,61
"842","{look,shader}",0.000317386592351757,41,41
"843","{card,shader}",0.000170305000774114,22,22
"844","{shader,well}",0.000216751819167054,28,28
"845","{rtx,shader}",0.000650255457501161,84,84
"846","{ray,shader}",0.000239975228363524,31,31
"847","{shader,trace}",0.000278680910357641,36,36
"848","{minecraft,shader}",0.000743149094287041,96,96
"849","{pack,shader}",0.000309645455952934,40,40
"850","{card,tier}",0.000170305000774114,22,22
"851","{linus,universe}",0.000224492955565877,29,29
"852","{universe,war}",0.00020901068276823,27,27
"853","{star,universe}",0.000247716364762347,32,32
"854","{good,stadia}",0.000170305000774114,22,22
"855","{game,stadia}",0.000325127728750581,42,42
"856","{play,stadia}",0.00018578727357176,24,24
"857","{google,stadia}",0.000402539092738814,52,52
"858","{get,lucky}",0.000270939773958817,35,35
"859","{like,photo}",0.000224492955565877,29,29
"860","{apple,photo}",0.000170305000774114,22,22
"861","{collect,google}",0.000301904319554111,39,39
"862","{collect,datum}",0.000596067502709398,77,77
"863","{cringe,like}",0.000309645455952934,40,40
"864","{cringe,video}",0.000193528409970584,25,25
"865","{cringe,riley}",0.00018578727357176,24,24
"866","{cringe,tech}",0.000170305000774114,22,22
"867","{cringe,guy}",0.0002322340919647,30,30
"868","{cringe,intro}",0.000170305000774114,22,22
"869","{70,like}",0.000239975228363524,31,31
"870","{correctly,say}",0.000170305000774114,22,22
"871","{correctly,pronounce}",0.000193528409970584,25,25
"872","{exact,thing}",0.000170305000774114,22,22
"873","{leg,need}",0.000201269546369407,26,26
"874","{leg,run}",0.00018578727357176,24,24
"875","{cost,leg}",0.000178046137172937,23,23
"876","{arm,leg}",0.000479950456727048,62,62
"877","{buy,chromebook}",0.0002322340919647,30,30
"878","{chromebook,gaming}",0.000317386592351757,41,41
"879","{chromebook,window}",0.000193528409970584,25,25
"880","{chromebook,laptop}",0.000178046137172937,23,23
"881","{chromebook,os}",0.000193528409970584,25,25
"882","{chromebook,school}",0.00025545750116117,33,33
"883","{chrome,chromebook}",0.000201269546369407,26,26
"884","{james,laser}",0.0002322340919647,30,30
"885","{like,special}",0.000178046137172937,23,23
"886","{like,night}",0.000178046137172937,23,23
"887","{like,natural}",0.0002322340919647,30,30
"888","{good,natural}",0.000278680910357641,36,36
"889","{natural,riley}",0.000170305000774114,22,22
"890","{madison,natural}",0.000263198637559994,34,34
"891","{use,vpn}",0.000263198637559994,34,34
"892","{google,vpn}",0.000332868865149404,43,43
"893","{ad,revenue}",0.000193528409970584,25,25
"894","{hahaha,love}",0.000216751819167054,28,28
"895","{political,tech}",0.0002322340919647,30,30
"896","{news,political}",0.000239975228363524,31,31
"897","{blame,people}",0.00018578727357176,24,24
"898","{gt,nvidia}",0.000247716364762347,32,32
"899","{card,gt}",0.000270939773958817,35,35
"900","{af,like}",0.00018578727357176,24,24
"901","{cat,like}",0.000278680910357641,36,36
"902","{cat,linus}",0.000456727047530577,59,59
"903","{cat,work}",0.000178046137172937,23,23
"904","{cat,robot}",0.000178046137172937,23,23
"905","{clean,like}",0.000178046137172937,23,23
"906","{clean,shirt}",0.00025545750116117,33,33
"907","{amd,lake}",0.000216751819167054,28,28
"908","{intel,lake}",0.000681220003096455,88,88
"909","{abuse,like}",0.000170305000774114,22,22
"910","{abuse,apple}",0.000170305000774114,22,22
"911","{abuse,child}",0.000278680910357641,36,36
"912","{like,solid}",0.00020901068276823,27,27
"913","{like,match}",0.000178046137172937,23,23
"914","{component,pc}",0.000170305000774114,22,22
"915","{i5,new}",0.000201269546369407,26,26
"916","{buy,i5}",0.00018578727357176,24,24
"917","{amd,i5}",0.000239975228363524,31,31
"918","{i5,intel}",0.000418021365536461,54,54
"919","{i5,ryzen}",0.000301904319554111,39,39
"920","{core,i5}",0.000201269546369407,26,26
