LABEL,text
0,Like most conspiracy theories they have a grain of truth. At te beginning they have talked about the lasers but ewerone has sead no bro you are reaching look now hu is laughing 
0,Riley looks a bit different today.
0,The legislation passed in Australia. FB's little tantrum did nothing. They now have zero choice. You didn't really report it correctly.
0,Thanks Anthony Good job 
0,As a german knowing Deutsche Bahn for beeing to late constantly i expect them to use the Hydrogen as an excuse for the trains not arriving on time. Well we are to late but at least its good for the environment. 
0,Why are you guys still in the Studio Shouldn't y'all be self isolating Is Linus being a dick about this : 
0,1:10 This was pretty wild VFX
0,I think the patch last week was actually just ineffective. I have issues with my ipad staying connected to WiFi after the iPadOS update. A patch was supposed to fix that but didn't.
0,There's a TPCAST wireless adapter for the Rift too not just for the Vive
0,is she the same person who was the second person in the rog rig reboot of 2019
0,4:07 shame on you Zuck' 
0,Hahaha. Should make a gif of that Hey listen clip
0,Whoa a powerthirst reference in 2020. give that writer a raise 
0,Riley's hair just may be the most cartoonish hair I've ever seen. It's wild 
0,And under the bus goes the new writer was nice knowing you.
0,I kinda hope they rename all the LMG stuff with Anthony instead as an April's fool joke. But also one that they just keep. Cause views and engagement.
0,RILEY POG RILEY IS POGGING
0,Just for reference: 4K is anywhere from 60 500 ppi based on screen size so 10 000 is insanely high
0,This background talking ain't that funny as you might think.
0,charging port on the bottom sick burn because true
0,Wow I'm so glad they got Ian from Smosh to host this episode
0,He respawned there Does this mean there is a bed beneath him 
0,I'm so sick of these looks jokes. Even tech channels can't save me anymore : 
1,As a PC player I'm excited that the console market is finally getting a new generation. Can't wait to see the next generation of games now. While story matters graphics also matter to me. I'm excited for the next leap forward.
0,I love how he has the perfect amount of awkwardness haha
0,Surely the US hardware price hike wont affect me if I live in Europe right Haha right .
1,Nice now all GPU's from Asus and Noctua will reach 40 degrees Celsius in stress test
0,From Rog reboot to being an employee This gal Killin it
0,It's the guy from fortnite
1,Nvidia: For gamers GameStop: power to the players Me: Scarily starting to lean towards GameStop more.
1,a card with 150% the performance of the Xbox Series X and double the price probably but less VRAM.fuck you Nvidia.sincerely the customers.
0,Don't be surprised if LTT gets hacked by DarkSide in near future xD
0,Noooo i got excited and so did my friend : 
1,Nvidia: It Just Works RTX Graphics card: Starts to artifact and overheat or die 
0,5G DOES NOT EXIST The next generation cellular mobile network system i.e. that which might be called 5G by some people must provide the capabilities defined by the International Telecommunication Union ITU in IMT 2020. The design specifications for the aforementioned next generation network are due to be completed by April 2020 for submission to the ITU So by definition 5G does not exist but besides that I have not seen any devices equipment that provide all of the capabilities defined in IMT 2020 Basically 5G is a buzz word thrown around by the marketing teams of telecommunications equipment manufacturers but for some reason the tech press keeps eating it up and reporting on it instead of calling bullshit
0,Need a followup video on the birthday party at your mom's
0,I know my buddy is selling a ton of PCs right now. So hearing that people are looking for ways to do things we normally do online is well normal. And I loved the humour on this video. Thank you gentleman.
0,Radeon is no longer the ugly sister to Ryzen :D
0,hey guys. I have a really important question: How are you still getting haircuts I really REALLY need to know.
0,Bloody fuck it is 4:50 am but I need my tech news.
0,No news about Samsungs Galaxy 20 FE 
0,How about using Dash instead Bitcoin is slow and expensive.
0,Please have Anthony on more
0,Anyone else get scared when Riley jumped down from that up there . what a crazy wild man. Aaahhhhh :O
0,Oh Riley the time I was actually paying attention to the video you said the intro and I was like jokes on you I was actually paying attention
0,I doubt the foldable iPhone will work. If simply dropping an iPhone from a small distance height causes it to die then how much more if you try to fold a foldable iPhone 
0,admit it riley is funnier than everyone else on this channel
0,I've had facebook in dark mood for months by now. :D
1,I dont want crypto limiters 1: i want to mine when im not using my pc 2: second hand market will have more cmp gpus 3: cmon nvidia
0,unsubscribing just because u said RaidShadow Legends in so excitement that i think u play it so yeah im out 
0,Its 2020. you need to buy wwe2k21 now.
0,Wow the last time I was this early they still were using people as heating here in Germany
0,instructions unclear: made fried eggs on toast
0,She's kinda cute in a nerdy way and a little crazy which fits in this team perfectly.
0,At least we know that Skynet will originate from Boston.
0,Great episode. Cant believe I opened it so close to release
0,Backdoor government officials even know what they are talking about 
1,I'm curious to see the mess with repricing the old RTX cards if the differences are the ones put into the leaks.and the 2080Ti SUPER being an OC'ed 2080Ti is not attractive at all.
0,We need mor this girl an Anthony in the videos 
0,Good job world you broke Riley
0,I actually just saw watched 6 Underground today was a great movie Im with Riley 
0,Bring me all the Colton and Dennis you have
0,Hey does apple wanna check if their employees kids conduct themselves in an ethical manner after work LOLOLOLOLOL
0,As an Australian I have to ask what's that accent all aboot eh 
0,Actually didn't intake the news couldn't stop staring at James's T shirt lunchtime grease stains anyone with me Just me then. No Riley joke about it For shame.
1,Nvidia got fucked over by greedy game publishers and devs that didnt want players to play games they already paid for.
0,How the fuck is Intel presenting LTX Have they not seeing LTT vids 
0,Nobody tell Linus about the force powers that happened in the extended universe he might have another meltdown
0,I play WoW on a Mac. I mean. not primarily but as secondary device when I am not home for a longer period of time I keep it installed there. So yeah jokes aside thumbs up Blizzard.
0,As a Dutchman I'm allowed to say: IT IS VOLKS lik the Volks of the Volkswagen AND THEN KRANT . jeeez 1 1 111 1 
0,Riley cracks me up when he being awkward haha.
0,Xbox is looking disappointing compared to playstation once again
1,Why can't we just get GPU prices lowered for a while 
1,Lies the RTX3070 didn't sell out in hours it sold out in less than 5min.
0,No offense but Sonic 06 was 14 years ago i really wish people would stop beating a dead horse. though there is a PC remake that fixes all the gameplay problems However yes SEGA and Sonic Team should take their time also don't try to cater to all fans with a single game or you end up with Sonic Forces and it caters to NO ONE. Instead make games to cater to certain fans: Classic Adventure and Modern.
